text,labels
@keksec_org @realDonaldTrump On Election Day #Hillary2016 will taste victory while #Trump2016 is grasping limp hotdogs in the rain!,0.0
"#gop #healsact protects corps from lawsuits from immune compromised workers from returning to work during covid19 instead of providing funding, procedures to open safely and adequate ppe. they would rather americans get sick (and possibly die) instead of #extendthe600",0.0
@USER @USER um no. i was a certified bernie voter and i'm voting for trump for many reasons. so he can add me and a few others that i know who are voting republican for the first time.,0.0
"@realDonaldTrump Best of luck with #trump2016 The Donald is strong in Iowa  #Hillary2016 if you can't handle your man, you can't handle Iran",1.0
@USER you're still believing #liberal are best...so disappointing!,0.0
"#TedCruz is over joyed to apologize to millions of New Yorkers, but his feud w/ #DonaldTrump isn't over, &amp; the fat lady is still in bed 🍎",0.0
"I'm persuaded #DonaldTrump is right when he says "" #Hillary says something, then disappear 3 days, to rest cause she's tired "". #Hillary2Old",1.0
#morningjoe is such a hypocrite! He likes #HillaryClinton when she is saying crap about #DonaldTrump. He's hallow inside!!!,0.0
Russia says talks underway on joint U.S. cybersecurity unit - President Trump 1st mentioned prospect of joint w...,0.0
RT @YourAnonNews: Reminder that @realdonaldtrump once retweeted a fake ISIS video from @4chan to libel a protester,0.0
"#DonaldTrump is crazily linking #Hillary with the #BillCosby scandal. Screamed Coz, ""No way in Hell was I ever that desperate to sex her!""",1.0
"Even w/ all #DonaldTrump's crap going around, I notice that in #HillaryClinton's response, she never looked more presidential!",0.0
you don’t realize what a big deal the #demdebate and the nh primary is for the only commercial tv station in the state until you follow @USER twitter feed.,0.0
@USER @USER @USER @USER lmao except for the fact that donald trump actually laid out political points tonigjt. joe biden just day there and repeated every lie in liberal news imaginable,1.0
RT @JarridWilson: Not sure how you can stand for the rights of all people yet oppose life to those who are alive but unborn. #debatenight,1.0
"@USER @USER @USER @USER yeah - scared for them just as i was for those #trump rally goers in oklahoma (glad those were a handful) &amp; those who attended @USER ”protest” at #rnc2020 . if only #donaldtrump had set good example from start, he could have advised appropriately. pity he did not lead by example",0.0
We know that #Obama and #HillaryClinton are seasoned liars compared to #Trump who has evolved on his past views. Bravo. #Trump2016,1.0
"WAR on Women,Divisive Words ??? Are YOU #Hillary2016 Full of BS or WHAT?! YOU &amp; PERVERT #BillClinton have LIED to US for decades! #TRUMP2016",1.0
"@jimsciutto #GOP #DonaldTrump flicks his hair &amp; it's nonstop #CNN coverage, #HillaryClinton post #benghazihearing speech gets ?? Thoughts?",0.0
@CNN CNN always baiting Trump. Y'all he will wipe Noko out if they spark a match!,1.0
One more day till the Trump land slide! #draintheswamp #VoteTrumpPence16 #LockHerUp,1.0
"If Iowa chooses #Cruz, it proves that they've learned nothing from being lied to and used by Obama. #Trump2016",1.0
"When #HillaryClinton ran for POTUS in '08, #DonaldTrump donated to her campaign &amp; stated, #Hillary is “very talented, very smart.""",0.0
RT @monikarun: Is @realDonaldTrump moderating this? Where the hell is @LesterHoltNBC? Is he alive? #debates,0.0
"Is there anybody in politics today that isn't beholden to anyone?  I can come up with one., maybe two  You?  #Trump2016 #TedCruz",1.0
"mark my words, it's going to be #trump2020 once again.

#kamalaharris &amp; #democrats have no chance.

#uselection2020",0.0
"@USER you're just pissed cos she was totally competent and truthful in her testimony to both repub and dem senators today.  she's not a whiney, vengeful crybaby like you.
#fucktrump #biden2020 #itiswhatitis",0.0
May GOD Bless You #TRUMP2016 &amp; Your Beautiful Family! WEthePeople STAND! with YOU! Together WE Will #MakeAmericaGreatAgain!  NO #Hillary2016,1.0
"@USER @USER @USER @USER well let's 🙏 that never happens!! 
#votebluenomatterwho 
#votebluetosaveamerica",0.0
"News shows: Let's hear your thoughts on the debate, America. America: *sobbing* #debatenight",0.0
The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president.,0.0
#TedCruz2016 may know you 'don't mess with Texas' but he's finding out fast you do not fuck with New York! #DonaldTrump #RepublicanDebate,1.0
#FeelTheBern u college kids don't understand nothing is free. My my hillary can this be? #Hillary2016 thankfully #Trump2016 lost #IowaCaucus,0.0
"#GOPDebate I still plan on watching the debate even though #DonaldTrump acts like spoiled kid. WAS between him or #TedCruz, CRUZ IT IS!",1.0
"#TRUMP2016 WomensRights,WomensNeeds,Concerns,Women Deamand=pay for=Work! BUT #Hillary2016? WE doNOT Need a LIAR &amp; Her PERVERT LYING Husband!",1.0
@USER @USER @USER is that one of you and mike madigans favorite place. i wonder how much money you have extorted from them and the countless other great establishments in your unsafe ward. makes me sick every time i am forced to write a check to your campaign for re-election you’re useless #maga,1.0
"i told you i like it rough, no stop being a pussy and throw me off a fucking cliff. 

#astheworldburns #freshマンデー 
#thebachelor #blackwidow #잘생긴_슬기_대회 #ابن_دغيثر_يطالب_بالتحقيق #2020election #australiaburning #climatechange #impeachedforlife #taalerruption2020 #lit",0.0
Donald: Remember how you loved your previous life?  Who needs this thankless POTUS gig? #Resign &amp; make everyone happy,0.0
#DonaldTrump going after #BillClinton is a mistake. It will only remind us of what #HillaryClinton had to put up with. Hillary is a saint!,0.0
Politicians lying to millions on the campaign trail in multiple states should face #Federal #Fraud charges #DonaldTrump #TedCruz #SarahPalin,0.0
"#HillaryClinton is a congenital liar, an influence peddler and shakedown artist whose taken bribes from all over the globe. 
#Trump2016",1.0
"Vote for a REAL American: #DonaldTrump
not immigrant wannabes like #TedCruz &amp; #MarcoRubio.

Its president of USA -not Mexico or Cuba! 
@gop",1.0
there is no dumber issue than climate change. #demdebate,0.0
"@USER thanks for the follow!

#trump2020 🇺🇸",1.0
"So let me get this straight: #TedCruz is like #DonaldTrump, but with added religious fervour? Oh that's just great.",0.0
"Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident",1.0
This is a very dangerous game Trump and @FoxNews is playing,0.0
@USER actions speak louder than words! @USER #trump2020,1.0
@USER @USER trump,0.0
"@USER i mean, imo, you must first get a 'rotten tomatoes' equivalent for your field of work .. for converting a potus' ability to network, negotiate &amp; rebalance into, in your words, ""clandestine &amp; collusion"".  america &amp; prez trump deserve better than that, trust me.

#trump2020",1.0
muzzle of our experts #demconvention,0.0
"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling.",1.0
"Guys, Donald has the largest winery in the United States in Charlottesville... He made sure we knew that. Now we know.",0.0
"@PoltReal2014 @RoseHelenFritz2 @CarverBookCoach  best way to shut down trump supporter is to ask
 them to name one good thing he has done",0.0
"@USER @USER @USER @USER i can't wait to see more ads!! bloomberg has fantastic p r firm. 
#votebluetosaveamerica",0.0
"@FoxNews I am a #TedCruz and #DonaldTrump supporter,  but I am getting much closer to a Cruz vote after today. I still like Trump,  but...",1.0
#NoShitSherlock! Federal Judge rules President Trump plausibly incited violence at rally as candidate,0.0
RT @RunMav: President Obama on Trump,0.0
@Joelpoker @realDonaldTrump @greggutfeld #FoxNews might be turning into msnbc with Nasty tone Wallace and Kelly have#Trump2016 #TedCruz2016,1.0
Interesting events unfolding in Iowa last night! #IowaCaucus #Rubio2016 closer to #Trump2016 and #Cruz2016 and Democrats too close to call!!,0.0
revealed: trump campaign strategy to deter millions of black americans from voting in 2016 HTTP,0.0
If certain people in the Republican party would stop the bickering and put that effort to fixing this country.#DonaldTrump #TedCruz #Marco,0.0
"and this is what happened to the pan­american movement because it had not from the outset laid its chief stress on winning supporters from the circles of the great masses.
-trump, may 12, 2019 
 #spygate #teaparty #madeinusa #lovetrump #trump",1.0
@rushlimbaugh do like #Hillary tell #GOP it's not your fault #Jeb isn't winning it's someone else's job &amp; you weren't told lol #Trump2016,1.0
"Calling #TedCruz a #Canadian is akin to calling #Trump2016 a Feminist. The #USA can have Cruz, trust us, we don't want him back!",0.0
"republicans didn’t sabotage or break #ocare; o-care began broken!”
#debates2020
#debate
#debate
#presidentialdebate 

#trump2020",0.0
Seems #DonaldTrump is a consummate whiner. Whiner-in-Chief. Maybe he'll sue #Hillary. Better at that than at comprehending foreign policy!,0.0
"#DonaldTrump cheated on Ivana with Marla Maples &amp; he thinks he can attack Bill 

#Hillary2016 Will Destroy him

#UniteBlue",0.0
Border agency set to jumpstart Trump’s wall in a Texas wildlife refuge,1.0
"@USER trump, over many years, has practiced and perfected the art of lying, and the art of the con. that's how he has ""succeeded"" for so long and artfully bullshits naïve people into liking and following him. it can be truthfully said that donald trump is the consummate confidence man.",0.0
When #DonaldTrump isn't trying to take on #TedCruz he is kicking ass (with more details than usual) tonight (China tariffs). #GOPDebate #gop,1.0
"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists.",1.0
#Hillary2016 #Trump2016 Hillary should keep her fight with DJT on the low-down.She looks like the worst bitch ever attempting to outshout DT,0.0
If #DonaldTrump wins Republican nomination it will be cataclysmic votes for the #GOP in house &amp; senate same for #TedCruz Good. #FeelTheBern,0.0
Dear @realDonaldTrump: You are an idiot. #america #politics #sticktoyourhair,0.0
"My predictions #IowaCaucus before Ann Selzer speaks this afternoon. R: Cruz, Rubio, Trump 1-2-3. #TedCruz #Rubio2016 #Trump2016",0.0
#HillaryClinton is not a leader. shes a follower. #DonaldTrump is the perfect fit for a true leadership because he's a genuis and strong,1.0
"Is #hillary in hiding after #ObamaSpeech?  Or better yet, has she FINALLY been arrested?

I know, I know~just hiding like usual.

#Trump2016",1.0
Trump Vows US Will ‘Win’ in Fight Against Opioid Crisis: U.S. President Donald Trump says…,1.0
"#Huckabee: ""#DonaldTrump would make a better President every day of week and twice on Sunday, rather than #Hillary.""
#WhoCanBeatHillary",1.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i got you anthony!  let’s do this!!  #biden2020,0.0
Donald Trump lifts Cyber Command status to boost cyber defence,0.0
@USER good morning patriot 🙏  #kag,0.0
"In time, the good #Bernie Backers will come over to the Light - #Hillary will get us killed - TRUMP will #MakeAmericaGreatAgain 

#Trump2016",1.0
"There's only one reason why #DonaldTrump has questioned #TedCruz citizenship.

Ted is beating Donald in Iowa.  End of story.",0.0
